datetime,wind_speed,solar_radiation,tempreture,date,day_of_week,time,month
2019-08-27 15:00:00,3.1,375,28.5,2019-08-27,Tuesday,15:00:00,8
2019-08-27 16:00:00,3.0,241,27.8,2019-08-27,Tuesday,16:00:00,8
2019-08-27 17:00:00,2.7,105,26.6,2019-08-27,Tuesday,17:00:00,8
2019-08-27 18:00:00,2.4,22,24.5,2019-08-27,Tuesday,18:00:00,8
2019-08-27 19:00:00,2.2,0,22.6,2019-08-27,Tuesday,19:00:00,8
2019-08-27 20:00:00,2.0,0,21.4,2019-08-27,Tuesday,20:00:00,8
2019-08-27 21:00:00,2.0,0,20.6,2019-08-27,Tuesday,21:00:00,8
2019-08-27 22:00:00,2.0,0,19.9,2019-08-27,Tuesday,22:00:00,8
2019-08-27 23:00:00,1.9,0,19.4,2019-08-27,Tuesday,23:00:00,8
2019-08-28 00:00:00,2.0,0,18.9,2019-08-28,Wednesday,00:00:00,8
2019-08-28 01:00:00,2.0,0,18.6,2019-08-28,Wednesday,01:00:00,8
2019-08-28 02:00:00,2.0,0,18.3,2019-08-28,Wednesday,02:00:00,8
2019-08-28 03:00:00,2.0,0,18.0,2019-08-28,Wednesday,03:00:00,8
2019-08-28 04:00:00,1.9,0,17.8,2019-08-28,Wednesday,04:00:00,8
2019-08-28 05:00:00,1.9,25,17.8,2019-08-28,Wednesday,05:00:00,8
2019-08-28 06:00:00,1.9,116,19.0,2019-08-28,Wednesday,06:00:00,8
2019-08-28 07:00:00,2.0,230,21.1,2019-08-28,Wednesday,07:00:00,8
2019-08-28 08:00:00,2.2,372,23.2,2019-08-28,Wednesday,08:00:00,8
2019-08-28 09:00:00,2.3,493,25.1,2019-08-28,Wednesday,09:00:00,8
2019-08-28 10:00:00,2.5,594,26.7,2019-08-28,Wednesday,10:00:00,8
2019-08-28 11:00:00,2.7,634,28.0,2019-08-28,Wednesday,11:00:00,8
2019-08-28 12:00:00,2.9,632,28.9,2019-08-28,Wednesday,12:00:00,8
2019-08-28 13:00:00,3.1,584,29.3,2019-08-28,Wednesday,13:00:00,8
2019-08-28 14:00:00,3.1,412,29.3,2019-08-28,Wednesday,14:00:00,8
2019-08-28 15:00:00,3.0,311,29.0,2019-08-28,Wednesday,15:00:00,8
2019-08-28 16:00:00,2.9,202,28.2,2019-08-28,Wednesday,16:00:00,8
2019-08-28 17:00:00,2.7,103,26.7,2019-08-28,Wednesday,17:00:00,8
2019-08-28 18:00:00,2.3,19,24.4,2019-08-28,Wednesday,18:00:00,8
2019-08-28 19:00:00,2.3,0,22.3,2019-08-28,Wednesday,19:00:00,8
2019-08-28 20:00:00,2.2,0,21.1,2019-08-28,Wednesday,20:00:00,8
2019-08-28 21:00:00,2.2,0,20.4,2019-08-28,Wednesday,21:00:00,8
2019-08-28 22:00:00,2.1,0,19.7,2019-08-28,Wednesday,22:00:00,8
2019-08-28 23:00:00,2.0,0,19.2,2019-08-28,Wednesday,23:00:00,8
2019-08-29 00:00:00,1.9,0,18.7,2019-08-29,Thursday,00:00:00,8
2019-08-29 01:00:00,2.0,0,18.3,2019-08-29,Thursday,01:00:00,8
2019-08-29 02:00:00,2.0,0,17.8,2019-08-29,Thursday,02:00:00,8
2019-08-29 03:00:00,2.0,0,17.5,2019-08-29,Thursday,03:00:00,8
2019-08-29 04:00:00,2.0,0,17.2,2019-08-29,Thursday,04:00:00,8
2019-08-29 05:00:00,1.9,19,17.2,2019-08-29,Thursday,05:00:00,8
2019-08-29 06:00:00,2.0,88,18.2,2019-08-29,Thursday,06:00:00,8
2019-08-29 07:00:00,2.1,170,19.8,2019-08-29,Thursday,07:00:00,8
2019-08-29 08:00:00,2.5,293,21.4,2019-08-29,Thursday,08:00:00,8
2019-08-29 09:00:00,2.9,365,22.7,2019-08-29,Thursday,09:00:00,8
2019-08-29 10:00:00,3.3,475,23.8,2019-08-29,Thursday,10:00:00,8
2019-08-29 11:00:00,3.6,496,24.5,2019-08-29,Thursday,11:00:00,8
2019-08-29 12:00:00,3.7,500,25.1,2019-08-29,Thursday,12:00:00,8
2019-08-29 13:00:00,3.8,435,25.2,2019-08-29,Thursday,13:00:00,8
2019-08-29 14:00:00,3.7,418,25.3,2019-08-29,Thursday,14:00:00,8
2019-08-29 15:00:00,3.6,354,25.0,2019-08-29,Thursday,15:00:00,8
2019-08-29 16:00:00,3.4,233,24.6,2019-08-29,Thursday,16:00:00,8
2019-08-29 17:00:00,3.0,105,23.7,2019-08-29,Thursday,17:00:00,8
2019-08-29 18:00:00,2.5,21,22.1,2019-08-29,Thursday,18:00:00,8
2019-08-29 19:00:00,2.1,0,20.5,2019-08-29,Thursday,19:00:00,8
2019-08-29 20:00:00,1.8,0,19.5,2019-08-29,Thursday,20:00:00,8
2019-08-29 21:00:00,1.7,0,18.7,2019-08-29,Thursday,21:00:00,8
2019-08-29 22:00:00,1.7,0,18.2,2019-08-29,Thursday,22:00:00,8
2019-08-29 23:00:00,1.7,0,17.6,2019-08-29,Thursday,23:00:00,8
2019-08-30 00:00:00,1.7,0,17.1,2019-08-30,Friday,00:00:00,8
2019-08-30 01:00:00,1.6,0,16.6,2019-08-30,Friday,01:00:00,8
2019-08-30 02:00:00,1.6,0,16.2,2019-08-30,Friday,02:00:00,8
2019-08-30 03:00:00,1.5,0,15.8,2019-08-30,Friday,03:00:00,8
2019-08-30 04:00:00,1.5,0,15.5,2019-08-30,Friday,04:00:00,8
2019-08-30 05:00:00,1.4,23,15.4,2019-08-30,Friday,05:00:00,8
2019-08-30 06:00:00,1.4,120,16.5,2019-08-30,Friday,06:00:00,8
2019-08-30 07:00:00,1.4,262,18.7,2019-08-30,Friday,07:00:00,8
2019-08-30 08:00:00,1.7,395,20.7,2019-08-30,Friday,08:00:00,8
2019-08-30 09:00:00,2.0,537,22.4,2019-08-30,Friday,09:00:00,8
2019-08-30 10:00:00,2.2,622,23.7,2019-08-30,Friday,10:00:00,8
2019-08-30 11:00:00,2.4,654,24.8,2019-08-30,Friday,11:00:00,8
2019-08-30 12:00:00,2.5,633,25.6,2019-08-30,Friday,12:00:00,8
2019-08-30 13:00:00,2.6,575,26.1,2019-08-30,Friday,13:00:00,8
2019-08-30 14:00:00,2.6,490,26.4,2019-08-30,Friday,14:00:00,8
2019-08-30 15:00:00,2.6,367,26.4,2019-08-30,Friday,15:00:00,8
2019-08-30 16:00:00,2.4,239,26.1,2019-08-30,Friday,16:00:00,8
2019-08-30 17:00:00,2.2,125,25.2,2019-08-30,Friday,17:00:00,8
2019-08-30 18:00:00,1.9,21,23.0,2019-08-30,Friday,18:00:00,8
2019-08-30 19:00:00,1.6,0,20.7,2019-08-30,Friday,19:00:00,8
2019-08-30 20:00:00,1.6,0,19.4,2019-08-30,Friday,20:00:00,8
2019-08-30 21:00:00,1.6,0,18.5,2019-08-30,Friday,21:00:00,8
2019-08-30 22:00:00,1.6,0,17.8,2019-08-30,Friday,22:00:00,8
2019-08-30 23:00:00,1.6,0,17.2,2019-08-30,Friday,23:00:00,8
2019-08-31 00:00:00,1.6,0,16.7,2019-08-31,Saturday,00:00:00,8
2019-08-31 01:00:00,1.6,0,16.2,2019-08-31,Saturday,01:00:00,8
2019-08-31 02:00:00,1.6,0,15.8,2019-08-31,Saturday,02:00:00,8
2019-08-31 03:00:00,1.6,0,15.4,2019-08-31,Saturday,03:00:00,8
2019-08-31 04:00:00,1.6,0,15.1,2019-08-31,Saturday,04:00:00,8
2019-08-31 05:00:00,1.6,23,15.0,2019-08-31,Saturday,05:00:00,8
2019-08-31 06:00:00,1.6,134,16.8,2019-08-31,Saturday,06:00:00,8
2019-08-31 07:00:00,1.7,291,19.8,2019-08-31,Saturday,07:00:00,8
2019-08-31 08:00:00,2.0,448,22.6,2019-08-31,Saturday,08:00:00,8
2019-08-31 09:00:00,2.5,575,24.9,2019-08-31,Saturday,09:00:00,8
2019-08-31 10:00:00,2.9,665,26.7,2019-08-31,Saturday,10:00:00,8
2019-08-31 11:00:00,3.2,715,28.0,2019-08-31,Saturday,11:00:00,8
2019-08-31 12:00:00,3.5,698,28.9,2019-08-31,Saturday,12:00:00,8
2019-08-31 13:00:00,3.7,632,29.5,2019-08-31,Saturday,13:00:00,8
2019-08-31 14:00:00,3.7,539,29.9,2019-08-31,Saturday,14:00:00,8
2019-08-31 15:00:00,3.6,399,29.9,2019-08-31,Saturday,15:00:00,8
2019-08-31 16:00:00,3.4,253,29.5,2019-08-31,Saturday,16:00:00,8
2019-08-31 17:00:00,3.1,118,28.4,2019-08-31,Saturday,17:00:00,8
2019-08-31 18:00:00,2.5,17,25.8,2019-08-31,Saturday,18:00:00,8
2019-08-31 19:00:00,2.3,0,23.5,2019-08-31,Saturday,19:00:00,8
2019-08-31 20:00:00,2.5,0,22.3,2019-08-31,Saturday,20:00:00,8
2019-08-31 21:00:00,2.7,0,21.6,2019-08-31,Saturday,21:00:00,8
2019-08-31 22:00:00,2.8,0,20.8,2019-08-31,Saturday,22:00:00,8
2019-08-31 23:00:00,3.0,0,20.2,2019-08-31,Saturday,23:00:00,8
2019-09-01 00:00:00,3.0,0,19.6,2019-09-01,Sunday,00:00:00,9
2019-09-01 01:00:00,2.9,0,19.0,2019-09-01,Sunday,01:00:00,9
2019-09-01 02:00:00,2.8,0,18.4,2019-09-01,Sunday,02:00:00,9
2019-09-01 03:00:00,2.7,0,18.0,2019-09-01,Sunday,03:00:00,9
2019-09-01 04:00:00,2.8,0,17.5,2019-09-01,Sunday,04:00:00,9
2019-09-01 05:00:00,2.8,19,17.3,2019-09-01,Sunday,05:00:00,9
2019-09-01 06:00:00,2.9,105,18.3,2019-09-01,Sunday,06:00:00,9
2019-09-01 07:00:00,3.3,209,19.7,2019-09-01,Sunday,07:00:00,9
2019-09-01 08:00:00,3.7,287,20.7,2019-09-01,Sunday,08:00:00,9
2019-09-01 09:00:00,4.1,399,21.5,2019-09-01,Sunday,09:00:00,9
2019-09-01 10:00:00,4.3,475,21.9,2019-09-01,Sunday,10:00:00,9
2019-09-01 11:00:00,4.4,507,22.2,2019-09-01,Sunday,11:00:00,9
2019-09-01 12:00:00,4.5,465,22.2,2019-09-01,Sunday,12:00:00,9
2019-09-01 13:00:00,4.6,423,22.1,2019-09-01,Sunday,13:00:00,9
2019-09-01 14:00:00,4.6,312,21.8,2019-09-01,Sunday,14:00:00,9
2019-09-01 15:00:00,4.6,249,21.2,2019-09-01,Sunday,15:00:00,9
2019-09-01 16:00:00,4.4,169,20.5,2019-09-01,Sunday,16:00:00,9
2019-09-01 17:00:00,4.1,79,19.6,2019-09-01,Sunday,17:00:00,9
2019-09-01 18:00:00,3.7,13,18.4,2019-09-01,Sunday,18:00:00,9
2019-09-01 19:00:00,3.2,0,17.2,2019-09-01,Sunday,19:00:00,9
2019-09-01 20:00:00,3.0,0,16.3,2019-09-01,Sunday,20:00:00,9
2019-09-01 21:00:00,2.9,0,15.5,2019-09-01,Sunday,21:00:00,9
2019-09-01 22:00:00,2.8,0,14.9,2019-09-01,Sunday,22:00:00,9
2019-09-01 23:00:00,2.7,0,14.3,2019-09-01,Sunday,23:00:00,9
2019-09-02 00:00:00,2.6,0,13.7,2019-09-02,Monday,00:00:00,9
2019-09-02 01:00:00,2.6,0,13.1,2019-09-02,Monday,01:00:00,9
2019-09-02 02:00:00,2.6,0,12.6,2019-09-02,Monday,02:00:00,9
2019-09-02 03:00:00,2.7,0,12.1,2019-09-02,Monday,03:00:00,9
2019-09-02 04:00:00,2.6,0,11.7,2019-09-02,Monday,04:00:00,9
2019-09-02 05:00:00,2.6,16,11.3,2019-09-02,Monday,05:00:00,9
2019-09-02 06:00:00,2.6,92,12.1,2019-09-02,Monday,06:00:00,9
2019-09-02 07:00:00,2.9,208,13.8,2019-09-02,Monday,07:00:00,9
2019-09-02 08:00:00,3.4,331,15.3,2019-09-02,Monday,08:00:00,9
2019-09-02 09:00:00,3.9,443,16.4,2019-09-02,Monday,09:00:00,9
2019-09-02 10:00:00,4.1,492,17.2,2019-09-02,Monday,10:00:00,9
2019-09-02 11:00:00,4.2,500,17.8,2019-09-02,Monday,11:00:00,9
2019-09-02 12:00:00,4.1,488,18.2,2019-09-02,Monday,12:00:00,9
2019-09-02 13:00:00,4.1,511,18.6,2019-09-02,Monday,13:00:00,9
2019-09-02 14:00:00,4.0,421,18.8,2019-09-02,Monday,14:00:00,9
2019-09-02 15:00:00,3.9,325,18.8,2019-09-02,Monday,15:00:00,9
2019-09-02 16:00:00,3.8,213,18.5,2019-09-02,Monday,16:00:00,9
2019-09-02 17:00:00,3.5,99,17.8,2019-09-02,Monday,17:00:00,9
2019-09-02 18:00:00,2.9,16,16.0,2019-09-02,Monday,18:00:00,9
2019-09-02 19:00:00,2.2,0,13.8,2019-09-02,Monday,19:00:00,9
2019-09-02 20:00:00,2.0,0,12.5,2019-09-02,Monday,20:00:00,9
2019-09-02 21:00:00,2.0,0,11.6,2019-09-02,Monday,21:00:00,9
2019-09-02 22:00:00,2.0,0,10.9,2019-09-02,Monday,22:00:00,9
2019-09-02 23:00:00,2.1,0,10.4,2019-09-02,Monday,23:00:00,9
2019-09-03 00:00:00,2.1,0,9.9,2019-09-03,Tuesday,00:00:00,9
2019-09-03 01:00:00,2.2,0,9.6,2019-09-03,Tuesday,01:00:00,9
2019-09-03 02:00:00,2.3,0,9.2,2019-09-03,Tuesday,02:00:00,9
2019-09-03 03:00:00,2.4,0,9.0,2019-09-03,Tuesday,03:00:00,9
2019-09-03 04:00:00,2.4,0,8.9,2019-09-03,Tuesday,04:00:00,9
2019-09-03 05:00:00,2.7,19,9.0,2019-09-03,Tuesday,05:00:00,9
2019-09-03 06:00:00,2.8,108,10.4,2019-09-03,Tuesday,06:00:00,9
2019-09-03 07:00:00,2.9,231,12.9,2019-09-03,Tuesday,07:00:00,9
2019-09-03 08:00:00,3.2,350,15.2,2019-09-03,Tuesday,08:00:00,9
2019-09-03 09:00:00,3.6,460,17.1,2019-09-03,Tuesday,09:00:00,9
2019-09-03 10:00:00,4.1,524,18.4,2019-09-03,Tuesday,10:00:00,9
2019-09-03 11:00:00,4.5,567,19.2,2019-09-03,Tuesday,11:00:00,9
2019-09-03 12:00:00,4.6,545,19.8,2019-09-03,Tuesday,12:00:00,9
2019-09-03 13:00:00,4.6,496,20.3,2019-09-03,Tuesday,13:00:00,9
2019-09-03 14:00:00,4.6,448,20.6,2019-09-03,Tuesday,14:00:00,9
2019-09-03 15:00:00,4.5,347,20.6,2019-09-03,Tuesday,15:00:00,9
2019-09-03 16:00:00,4.2,215,20.3,2019-09-03,Tuesday,16:00:00,9
2019-09-03 17:00:00,3.8,101,19.5,2019-09-03,Tuesday,17:00:00,9
2019-09-03 18:00:00,3.1,14,17.5,2019-09-03,Tuesday,18:00:00,9
2019-09-03 19:00:00,2.6,0,15.8,2019-09-03,Tuesday,19:00:00,9
2019-09-03 20:00:00,2.4,0,14.6,2019-09-03,Tuesday,20:00:00,9
2019-09-03 21:00:00,2.4,0,13.8,2019-09-03,Tuesday,21:00:00,9
2019-09-03 22:00:00,2.3,0,13.1,2019-09-03,Tuesday,22:00:00,9
2019-09-03 23:00:00,2.2,0,12.5,2019-09-03,Tuesday,23:00:00,9
2019-09-04 00:00:00,2.2,0,12.0,2019-09-04,Wednesday,00:00:00,9
2019-09-04 01:00:00,2.2,0,11.6,2019-09-04,Wednesday,01:00:00,9
2019-09-04 02:00:00,2.1,0,11.2,2019-09-04,Wednesday,02:00:00,9
2019-09-04 03:00:00,2.1,0,10.9,2019-09-04,Wednesday,03:00:00,9
2019-09-04 04:00:00,2.1,0,10.6,2019-09-04,Wednesday,04:00:00,9
2019-09-04 05:00:00,2.2,18,10.4,2019-09-04,Wednesday,05:00:00,9
2019-09-04 06:00:00,2.2,113,11.9,2019-09-04,Wednesday,06:00:00,9
2019-09-04 07:00:00,2.4,249,14.4,2019-09-04,Wednesday,07:00:00,9
2019-09-04 08:00:00,2.9,379,16.7,2019-09-04,Wednesday,08:00:00,9
2019-09-04 09:00:00,3.5,496,18.7,2019-09-04,Wednesday,09:00:00,9
2019-09-04 10:00:00,4.0,570,20.2,2019-09-04,Wednesday,10:00:00,9
2019-09-04 11:00:00,4.4,618,21.3,2019-09-04,Wednesday,11:00:00,9
2019-09-04 12:00:00,4.6,617,22.3,2019-09-04,Wednesday,12:00:00,9
2019-09-04 13:00:00,4.7,570,22.9,2019-09-04,Wednesday,13:00:00,9
2019-09-04 14:00:00,4.8,488,23.4,2019-09-04,Wednesday,14:00:00,9
2019-09-04 15:00:00,4.8,364,23.4,2019-09-04,Wednesday,15:00:00,9
2019-09-04 16:00:00,4.7,225,22.8,2019-09-04,Wednesday,16:00:00,9
2019-09-04 17:00:00,4.4,92,21.7,2019-09-04,Wednesday,17:00:00,9
2019-09-04 18:00:00,3.8,11,19.4,2019-09-04,Wednesday,18:00:00,9
2019-09-04 19:00:00,3.3,0,17.5,2019-09-04,Wednesday,19:00:00,9
2019-09-04 20:00:00,3.3,0,16.4,2019-09-04,Wednesday,20:00:00,9
2019-09-04 21:00:00,3.4,0,15.7,2019-09-04,Wednesday,21:00:00,9
2019-09-04 22:00:00,3.3,0,15.0,2019-09-04,Wednesday,22:00:00,9
2019-09-04 23:00:00,3.2,0,14.4,2019-09-04,Wednesday,23:00:00,9
2019-09-05 00:00:00,3.1,0,13.9,2019-09-05,Thursday,00:00:00,9
2019-09-05 01:00:00,3.0,0,13.5,2019-09-05,Thursday,01:00:00,9
2019-09-05 02:00:00,3.0,0,13.0,2019-09-05,Thursday,02:00:00,9
2019-09-05 03:00:00,3.0,0,12.6,2019-09-05,Thursday,03:00:00,9
2019-09-05 04:00:00,3.1,0,12.3,2019-09-05,Thursday,04:00:00,9
2019-09-05 05:00:00,3.2,15,12.2,2019-09-05,Thursday,05:00:00,9
