datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month
2020-08-30 00:00:00,1.6,0,12.7,2020-08-30,Sunday,00:00:00,8
2020-08-30 01:00:00,1.5,0,12.4,2020-08-30,Sunday,01:00:00,8
2020-08-30 02:00:00,1.5,0,12.1,2020-08-30,Sunday,02:00:00,8
2020-08-30 03:00:00,1.5,0,11.9,2020-08-30,Sunday,03:00:00,8
2020-08-30 04:00:00,1.6,0,11.7,2020-08-30,Sunday,04:00:00,8
2020-08-30 05:00:00,1.6,15,11.6,2020-08-30,Sunday,05:00:00,8
2020-08-30 06:00:00,1.6,76,12.5,2020-08-30,Sunday,06:00:00,8
2020-08-30 07:00:00,1.7,155,14.0,2020-08-30,Sunday,07:00:00,8
2020-08-30 08:00:00,1.9,233,15.2,2020-08-30,Sunday,08:00:00,8
2020-08-30 09:00:00,2.1,267,16.2,2020-08-30,Sunday,09:00:00,8
2020-08-30 10:00:00,2.4,316,16.9,2020-08-30,Sunday,10:00:00,8
2020-08-30 11:00:00,2.6,350,17.4,2020-08-30,Sunday,11:00:00,8
2020-08-30 12:00:00,2.8,314,17.7,2020-08-30,Sunday,12:00:00,8
2020-08-30 13:00:00,3.0,284,17.8,2020-08-30,Sunday,13:00:00,8
2020-08-30 14:00:00,3.3,228,17.6,2020-08-30,Sunday,14:00:00,8
2020-08-30 15:00:00,3.7,171,17.2,2020-08-30,Sunday,15:00:00,8
2020-08-30 16:00:00,3.9,103,16.6,2020-08-30,Sunday,16:00:00,8
2020-08-30 17:00:00,3.9,54,16.0,2020-08-30,Sunday,17:00:00,8
2020-08-30 18:00:00,3.8,9,15.2,2020-08-30,Sunday,18:00:00,8
2020-08-30 19:00:00,3.7,0,14.5,2020-08-30,Sunday,19:00:00,8
2020-08-30 20:00:00,3.8,0,14.1,2020-08-30,Sunday,20:00:00,8
2020-08-30 21:00:00,3.7,0,13.8,2020-08-30,Sunday,21:00:00,8
2020-08-30 22:00:00,3.6,0,13.5,2020-08-30,Sunday,22:00:00,8
2020-08-30 23:00:00,3.6,0,13.3,2020-08-30,Sunday,23:00:00,8
2020-08-31 00:00:00,3.4,0,13.1,2020-08-31,Monday,00:00:00,8
2020-08-31 01:00:00,3.3,0,12.9,2020-08-31,Monday,01:00:00,8
2020-08-31 02:00:00,3.1,0,12.7,2020-08-31,Monday,02:00:00,8
2020-08-31 03:00:00,2.9,0,12.6,2020-08-31,Monday,03:00:00,8
2020-08-31 04:00:00,2.8,0,12.5,2020-08-31,Monday,04:00:00,8
2020-08-31 05:00:00,2.6,10,12.4,2020-08-31,Monday,05:00:00,8
2020-08-31 06:00:00,2.6,59,12.8,2020-08-31,Monday,06:00:00,8
2020-08-31 07:00:00,2.6,132,13.5,2020-08-31,Monday,07:00:00,8
2020-08-31 08:00:00,2.8,239,14.3,2020-08-31,Monday,08:00:00,8
2020-08-31 09:00:00,2.7,321,15.2,2020-08-31,Monday,09:00:00,8
2020-08-31 10:00:00,2.8,419,15.9,2020-08-31,Monday,10:00:00,8
2020-08-31 11:00:00,2.8,458,16.5,2020-08-31,Monday,11:00:00,8
2020-08-31 12:00:00,2.8,484,17.0,2020-08-31,Monday,12:00:00,8
2020-08-31 13:00:00,2.8,424,17.3,2020-08-31,Monday,13:00:00,8
2020-08-31 14:00:00,2.8,355,17.3,2020-08-31,Monday,14:00:00,8
2020-08-31 15:00:00,2.7,288,17.1,2020-08-31,Monday,15:00:00,8
2020-08-31 16:00:00,2.7,178,16.7,2020-08-31,Monday,16:00:00,8
2020-08-31 17:00:00,2.5,81,16.0,2020-08-31,Monday,17:00:00,8
2020-08-31 18:00:00,2.3,15,15.0,2020-08-31,Monday,18:00:00,8
2020-08-31 19:00:00,2.1,0,14.1,2020-08-31,Monday,19:00:00,8
2020-08-31 20:00:00,1.9,0,13.6,2020-08-31,Monday,20:00:00,8
2020-08-31 21:00:00,1.9,0,13.2,2020-08-31,Monday,21:00:00,8
2020-08-31 22:00:00,1.9,0,12.9,2020-08-31,Monday,22:00:00,8
2020-08-31 23:00:00,1.9,0,12.6,2020-08-31,Monday,23:00:00,8
2020-09-01 00:00:00,1.9,0,12.3,2020-09-01,Tuesday,00:00:00,9
2020-09-01 01:00:00,1.9,0,12.1,2020-09-01,Tuesday,01:00:00,9
2020-09-01 02:00:00,1.9,0,11.8,2020-09-01,Tuesday,02:00:00,9
2020-09-01 03:00:00,1.9,0,11.5,2020-09-01,Tuesday,03:00:00,9
2020-09-01 04:00:00,2.0,0,11.3,2020-09-01,Tuesday,04:00:00,9
2020-09-01 05:00:00,2.0,14,11.2,2020-09-01,Tuesday,05:00:00,9
2020-09-01 06:00:00,2.0,86,11.9,2020-09-01,Tuesday,06:00:00,9
2020-09-01 07:00:00,2.2,176,13.1,2020-09-01,Tuesday,07:00:00,9
2020-09-01 08:00:00,2.5,268,14.1,2020-09-01,Tuesday,08:00:00,9
2020-09-01 09:00:00,2.9,374,15.0,2020-09-01,Tuesday,09:00:00,9
2020-09-01 10:00:00,3.1,442,15.7,2020-09-01,Tuesday,10:00:00,9
2020-09-01 11:00:00,3.3,439,16.2,2020-09-01,Tuesday,11:00:00,9
2020-09-01 12:00:00,3.4,464,16.5,2020-09-01,Tuesday,12:00:00,9
2020-09-01 13:00:00,3.4,469,16.7,2020-09-01,Tuesday,13:00:00,9
2020-09-01 14:00:00,3.4,403,16.8,2020-09-01,Tuesday,14:00:00,9
2020-09-01 15:00:00,3.3,290,16.6,2020-09-01,Tuesday,15:00:00,9
2020-09-01 16:00:00,3.2,171,16.3,2020-09-01,Tuesday,16:00:00,9
2020-09-01 17:00:00,2.9,83,15.6,2020-09-01,Tuesday,17:00:00,9
2020-09-01 18:00:00,2.5,15,14.4,2020-09-01,Tuesday,18:00:00,9
2020-09-01 19:00:00,2.1,0,13.3,2020-09-01,Tuesday,19:00:00,9
2020-09-01 20:00:00,2.0,0,12.6,2020-09-01,Tuesday,20:00:00,9
2020-09-01 21:00:00,1.9,0,12.1,2020-09-01,Tuesday,21:00:00,9
2020-09-01 22:00:00,1.8,0,11.6,2020-09-01,Tuesday,22:00:00,9
2020-09-01 23:00:00,1.8,0,11.2,2020-09-01,Tuesday,23:00:00,9
2020-09-02 00:00:00,1.7,0,10.8,2020-09-02,Wednesday,00:00:00,9
2020-09-02 01:00:00,1.6,0,10.4,2020-09-02,Wednesday,01:00:00,9
2020-09-02 02:00:00,1.6,0,10.1,2020-09-02,Wednesday,02:00:00,9
2020-09-02 03:00:00,1.6,0,9.8,2020-09-02,Wednesday,03:00:00,9
2020-09-02 04:00:00,1.7,0,9.6,2020-09-02,Wednesday,04:00:00,9
2020-09-02 05:00:00,1.7,15,9.5,2020-09-02,Wednesday,05:00:00,9
2020-09-02 06:00:00,1.7,89,10.4,2020-09-02,Wednesday,06:00:00,9
2020-09-02 07:00:00,1.8,176,12.0,2020-09-02,Wednesday,07:00:00,9
2020-09-02 08:00:00,1.9,291,13.7,2020-09-02,Wednesday,08:00:00,9
2020-09-02 09:00:00,2.2,420,15.2,2020-09-02,Wednesday,09:00:00,9
2020-09-02 10:00:00,2.4,509,16.4,2020-09-02,Wednesday,10:00:00,9
2020-09-02 11:00:00,2.5,575,17.1,2020-09-02,Wednesday,11:00:00,9
2020-09-02 12:00:00,2.6,547,17.7,2020-09-02,Wednesday,12:00:00,9
2020-09-02 13:00:00,2.8,460,18.1,2020-09-02,Wednesday,13:00:00,9
2020-09-02 14:00:00,2.9,392,18.2,2020-09-02,Wednesday,14:00:00,9
2020-09-02 15:00:00,2.8,302,18.1,2020-09-02,Wednesday,15:00:00,9
2020-09-02 16:00:00,2.7,187,17.9,2020-09-02,Wednesday,16:00:00,9
2020-09-02 17:00:00,2.5,95,17.2,2020-09-02,Wednesday,17:00:00,9
2020-09-02 18:00:00,2.0,15,15.4,2020-09-02,Wednesday,18:00:00,9
2020-09-02 19:00:00,1.8,0,13.6,2020-09-02,Wednesday,19:00:00,9
2020-09-02 20:00:00,1.7,0,12.6,2020-09-02,Wednesday,20:00:00,9
2020-09-02 21:00:00,1.7,0,11.9,2020-09-02,Wednesday,21:00:00,9
2020-09-02 22:00:00,1.7,0,11.3,2020-09-02,Wednesday,22:00:00,9
2020-09-02 23:00:00,1.7,0,10.8,2020-09-02,Wednesday,23:00:00,9
2020-09-03 00:00:00,1.8,0,10.3,2020-09-03,Thursday,00:00:00,9
2020-09-03 01:00:00,1.9,0,9.8,2020-09-03,Thursday,01:00:00,9
2020-09-03 02:00:00,1.9,0,9.6,2020-09-03,Thursday,02:00:00,9
2020-09-03 03:00:00,2.0,0,9.3,2020-09-03,Thursday,03:00:00,9
2020-09-03 04:00:00,2.1,0,9.1,2020-09-03,Thursday,04:00:00,9
2020-09-03 05:00:00,2.1,17,9.0,2020-09-03,Thursday,05:00:00,9
2020-09-03 06:00:00,2.1,113,10.5,2020-09-03,Thursday,06:00:00,9
2020-09-03 07:00:00,2.3,242,12.8,2020-09-03,Thursday,07:00:00,9
2020-09-03 08:00:00,2.7,385,15.0,2020-09-03,Thursday,08:00:00,9
2020-09-03 09:00:00,3.1,486,16.8,2020-09-03,Thursday,09:00:00,9
2020-09-03 10:00:00,3.5,535,17.9,2020-09-03,Thursday,10:00:00,9
2020-09-03 11:00:00,4.0,544,18.5,2020-09-03,Thursday,11:00:00,9
2020-09-03 12:00:00,4.3,492,18.9,2020-09-03,Thursday,12:00:00,9
2020-09-03 13:00:00,4.5,421,19.0,2020-09-03,Thursday,13:00:00,9
2020-09-03 14:00:00,4.6,324,19.0,2020-09-03,Thursday,14:00:00,9
2020-09-03 15:00:00,4.6,250,18.7,2020-09-03,Thursday,15:00:00,9
2020-09-03 16:00:00,4.4,152,18.3,2020-09-03,Thursday,16:00:00,9
2020-09-03 17:00:00,4.0,58,17.6,2020-09-03,Thursday,17:00:00,9
2020-09-03 18:00:00,3.7,6,16.5,2020-09-03,Thursday,18:00:00,9
2020-09-03 19:00:00,3.7,0,16.0,2020-09-03,Thursday,19:00:00,9
2020-09-03 20:00:00,3.7,0,15.8,2020-09-03,Thursday,20:00:00,9
2020-09-03 21:00:00,3.8,0,15.6,2020-09-03,Thursday,21:00:00,9
2020-09-03 22:00:00,3.8,0,15.5,2020-09-03,Thursday,22:00:00,9
2020-09-03 23:00:00,3.8,0,15.5,2020-09-03,Thursday,23:00:00,9
2020-09-04 00:00:00,3.8,0,15.5,2020-09-04,Friday,00:00:00,9
2020-09-04 01:00:00,3.6,0,15.5,2020-09-04,Friday,01:00:00,9
2020-09-04 02:00:00,3.6,0,15.5,2020-09-04,Friday,02:00:00,9
2020-09-04 03:00:00,3.5,0,15.4,2020-09-04,Friday,03:00:00,9
2020-09-04 04:00:00,3.5,0,15.3,2020-09-04,Friday,04:00:00,9
2020-09-04 05:00:00,3.4,9,15.3,2020-09-04,Friday,05:00:00,9
2020-09-04 06:00:00,3.4,74,15.7,2020-09-04,Friday,06:00:00,9
2020-09-04 07:00:00,3.5,176,16.7,2020-09-04,Friday,07:00:00,9
2020-09-04 08:00:00,3.6,278,17.9,2020-09-04,Friday,08:00:00,9
2020-09-04 09:00:00,3.8,371,19.3,2020-09-04,Friday,09:00:00,9
2020-09-04 10:00:00,4.0,480,20.5,2020-09-04,Friday,10:00:00,9
2020-09-04 11:00:00,4.2,559,21.5,2020-09-04,Friday,11:00:00,9
2020-09-04 12:00:00,4.3,570,22.2,2020-09-04,Friday,12:00:00,9
2020-09-04 13:00:00,4.3,539,22.7,2020-09-04,Friday,13:00:00,9
2020-09-04 14:00:00,4.2,426,23.0,2020-09-04,Friday,14:00:00,9
2020-09-04 15:00:00,4.0,337,22.9,2020-09-04,Friday,15:00:00,9
2020-09-04 16:00:00,3.6,201,22.6,2020-09-04,Friday,16:00:00,9
2020-09-04 17:00:00,3.1,87,21.6,2020-09-04,Friday,17:00:00,9
2020-09-04 18:00:00,2.5,11,19.7,2020-09-04,Friday,18:00:00,9
2020-09-04 19:00:00,2.2,0,18.3,2020-09-04,Friday,19:00:00,9
2020-09-04 20:00:00,2.2,0,17.5,2020-09-04,Friday,20:00:00,9
2020-09-04 21:00:00,2.3,0,16.8,2020-09-04,Friday,21:00:00,9
2020-09-04 22:00:00,2.4,0,16.4,2020-09-04,Friday,22:00:00,9
2020-09-04 23:00:00,2.3,0,15.9,2020-09-04,Friday,23:00:00,9
2020-09-05 00:00:00,2.3,0,15.6,2020-09-05,Saturday,00:00:00,9
2020-09-05 01:00:00,2.3,0,15.2,2020-09-05,Saturday,01:00:00,9
2020-09-05 02:00:00,2.3,0,14.9,2020-09-05,Saturday,02:00:00,9
2020-09-05 03:00:00,2.4,0,14.6,2020-09-05,Saturday,03:00:00,9
2020-09-05 04:00:00,2.4,0,14.4,2020-09-05,Saturday,04:00:00,9
2020-09-05 05:00:00,2.6,11,14.3,2020-09-05,Saturday,05:00:00,9
2020-09-05 06:00:00,2.8,70,14.9,2020-09-05,Saturday,06:00:00,9
2020-09-05 07:00:00,3.1,157,16.0,2020-09-05,Saturday,07:00:00,9
2020-09-05 08:00:00,3.4,243,17.0,2020-09-05,Saturday,08:00:00,9
2020-09-05 09:00:00,3.7,304,17.8,2020-09-05,Saturday,09:00:00,9
2020-09-05 10:00:00,4.0,370,18.4,2020-09-05,Saturday,10:00:00,9
2020-09-05 11:00:00,4.4,419,18.9,2020-09-05,Saturday,11:00:00,9
2020-09-05 12:00:00,4.7,439,19.2,2020-09-05,Saturday,12:00:00,9
2020-09-05 13:00:00,4.8,350,19.3,2020-09-05,Saturday,13:00:00,9
2020-09-05 14:00:00,4.7,283,19.1,2020-09-05,Saturday,14:00:00,9
2020-09-05 15:00:00,4.6,212,18.7,2020-09-05,Saturday,15:00:00,9
2020-09-05 16:00:00,4.3,124,17.9,2020-09-05,Saturday,16:00:00,9
2020-09-05 17:00:00,3.8,44,17.0,2020-09-05,Saturday,17:00:00,9
2020-09-05 18:00:00,3.5,6,15.9,2020-09-05,Saturday,18:00:00,9
2020-09-05 19:00:00,3.1,0,14.9,2020-09-05,Saturday,19:00:00,9
2020-09-05 20:00:00,2.9,0,14.2,2020-09-05,Saturday,20:00:00,9
2020-09-05 21:00:00,2.8,0,13.6,2020-09-05,Saturday,21:00:00,9
2020-09-05 22:00:00,2.6,0,13.0,2020-09-05,Saturday,22:00:00,9
2020-09-05 23:00:00,2.7,0,12.6,2020-09-05,Saturday,23:00:00,9
2020-09-06 00:00:00,2.6,0,12.2,2020-09-06,Sunday,00:00:00,9
2020-09-06 01:00:00,2.6,0,11.8,2020-09-06,Sunday,01:00:00,9
2020-09-06 02:00:00,2.5,0,11.4,2020-09-06,Sunday,02:00:00,9
2020-09-06 03:00:00,2.5,0,11.0,2020-09-06,Sunday,03:00:00,9
2020-09-06 04:00:00,2.5,0,10.5,2020-09-06,Sunday,04:00:00,9
2020-09-06 05:00:00,2.4,15,10.2,2020-09-06,Sunday,05:00:00,9
2020-09-06 06:00:00,2.4,91,10.9,2020-09-06,Sunday,06:00:00,9
2020-09-06 07:00:00,2.6,207,12.5,2020-09-06,Sunday,07:00:00,9
2020-09-06 08:00:00,3.0,342,14.0,2020-09-06,Sunday,08:00:00,9
2020-09-06 09:00:00,3.2,461,15.2,2020-09-06,Sunday,09:00:00,9
2020-09-06 10:00:00,3.5,479,16.0,2020-09-06,Sunday,10:00:00,9
2020-09-06 11:00:00,3.6,480,16.5,2020-09-06,Sunday,11:00:00,9
2020-09-06 12:00:00,3.6,465,16.8,2020-09-06,Sunday,12:00:00,9
2020-09-06 13:00:00,3.6,420,17.0,2020-09-06,Sunday,13:00:00,9
2020-09-06 14:00:00,3.6,269,17.0,2020-09-06,Sunday,14:00:00,9
2020-09-06 15:00:00,3.4,249,16.8,2020-09-06,Sunday,15:00:00,9
2020-09-06 16:00:00,3.2,153,16.4,2020-09-06,Sunday,16:00:00,9
2020-09-06 17:00:00,2.8,65,15.7,2020-09-06,Sunday,17:00:00,9
2020-09-06 18:00:00,2.3,8,14.3,2020-09-06,Sunday,18:00:00,9
2020-09-06 19:00:00,2.0,0,13.0,2020-09-06,Sunday,19:00:00,9
2020-09-06 20:00:00,2.0,0,12.2,2020-09-06,Sunday,20:00:00,9
2020-09-06 21:00:00,1.9,0,11.6,2020-09-06,Sunday,21:00:00,9
2020-09-06 22:00:00,2.0,0,11.1,2020-09-06,Sunday,22:00:00,9
2020-09-06 23:00:00,1.9,0,10.7,2020-09-06,Sunday,23:00:00,9
2020-09-07 00:00:00,2.0,0,10.4,2020-09-07,Monday,00:00:00,9
2020-09-07 01:00:00,2.0,0,10.1,2020-09-07,Monday,01:00:00,9
2020-09-07 02:00:00,2.0,0,9.8,2020-09-07,Monday,02:00:00,9
2020-09-07 03:00:00,2.0,0,9.5,2020-09-07,Monday,03:00:00,9
2020-09-07 04:00:00,2.0,0,9.2,2020-09-07,Monday,04:00:00,9
2020-09-07 05:00:00,2.0,9,9.0,2020-09-07,Monday,05:00:00,9
2020-09-07 06:00:00,2.0,89,9.9,2020-09-07,Monday,06:00:00,9
2020-09-07 07:00:00,2.1,214,11.9,2020-09-07,Monday,07:00:00,9
2020-09-07 08:00:00,2.4,344,13.9,2020-09-07,Monday,08:00:00,9
2020-09-07 09:00:00,2.8,471,15.5,2020-09-07,Monday,09:00:00,9
2020-09-07 10:00:00,3.1,563,16.5,2020-09-07,Monday,10:00:00,9
2020-09-07 11:00:00,3.3,580,17.3,2020-09-07,Monday,11:00:00,9
